individual,group,sex,audio_name,syllable,syllable_number,start_frequency,end_frequency,f0,min_f0,max_f0,range,duration,slope,fex,concavity
B1-74,hf_tutored,male,B1-74_4_1_Theme_3_A,G,13,2812.5,3375,3316.964286,2812.5,3937.5,1125,109.333333,3.400310135,0.429543715,1
B1-74,hf_tutored,male,B1-74_4_1_Theme_3_A,H,14,3375,4125,3850.609756,3375,5062.5,1687.5,106.666667,4.849137931,0.588424784,2
B1-74,hf_tutored,male,B1-74_4_1_Theme_3_A,I,15,3937.5,4125,4090.277778,3937.5,4312.5,375,69.333333,1.165658157,0.137911434,0
B1-74,hf_tutored,male,B1-74_4_1_Theme_3_A,J,16,3000,4125,3720.833333,3000,4125,1125,117.333333,2.755192006,0.398736333,2
B1-74,hf_tutored,male,B1-74_4_1_Theme_3_A,P,17,4500,3187.5,3364.864865,2625,4500,1875,96,5.556303879,0.572342676,2
B1-74,hf_tutored,male,B1-74_4_1_Theme_3_A,AJ,18,4500,3375,3675.78125,2062.5,4687.5,2625,253.333333,4.593920145,1.285893451,6
B1-74,hf_tutored,male,B1-74_4_1_Theme_4_A,AB,1,8625,7687.5,8393.494898,7312.5,9000,1687.5,258.666667,2.437066744,0.809952196,0
B1-74,hf_tutored,male,B1-74_4_1_Theme_4_A,F,2,4312.5,4125,4076.612903,3937.5,4312.5,375,82.666667,1.414331897,0.178676007,0
B1-74,hf_tutored,male,B1-74_4_1_Theme_4_A,O,3,5437.5,3750,4024.709302,3562.5,5437.5,1875,117.333333,2.838285099,0.407911816,0
B1-74,hf_tutored,male,B1-74_4_1_Theme_4_A,P,4,4312.5,4125,4100,3187.5,4500,1312.5,77.333333,3.553247622,0.329735236,1
B1-74,hf_tutored,male,B1-74_4_1_Theme_4_A,Q,5,4312.5,2625,3173.076923,2437.5,4500,2062.5,109.333333,5.582889065,0.627856418,2
B1-74,hf_tutored,male,B1-74_4_1_Theme_4_A,R,6,4312.5,2812.5,3292.613636,2625,4312.5,1687.5,181.333333,3.916611406,0.79536264,4
B1-74,hf_tutored,male,B1-74_4_1_Theme_4_A,R,7,4125,2812.5,3051.923077,2437.5,4125,1687.5,170.666667,3.693679283,0.729303063,4
B1-74,hf_tutored,male,B1-74_4_1_Theme_4_A,R,8,4125,2812.5,3051.630435,2625,4125,1500,181.333333,3.298126902,0.717246649,4
B1-74,hf_tutored,male,B1-74_4_1_Theme_4_A,R,9,3937.5,2812.5,3064.453125,2437.5,3937.5,1500,173.333333,4.040948276,0.780135024,4
B1-74,hf_tutored,male,B1-74_4_1_Theme_4_A,AH,10,2625,3562.5,2894.53125,2250,3562.5,1312.5,296,2.784977866,1.024166721,4
B1-74,hf_tutored,male,B1-74_4_1_Theme_4_A,AI,11,1875,3375,2796.610169,1875,3562.5,1687.5,154.666667,2.926203924,0.543382985,0
B1-74,hf_tutored,male,B1-74_4_1_Theme_4_A,K,12,4312.5,3187.5,3557.692308,3187.5,4687.5,1500,104,2.871200091,0.385330836,0
B1-74,hf_tutored,male,B1-74_4_1_Theme_4_A,AD,13,3000,3187.5,3061.567164,2062.5,3562.5,1500,176,4.683826411,0.908393646,2
B1-74,hf_tutored,male,B1-74_4_1_Theme_4_A,AF,14,1687.5,3187.5,3610.991379,1687.5,5250,3562.5,152,8.081896552,1.283351476,5
B1-74,hf_tutored,male,B1-74_4_1_Theme_4_A,AG,15,4500,1875,3245.625,1875,4500,2625,266.666667,4.132788009,1.247144059,4
B1-74,hf_tutored,male,B1-74_4_1_Theme_4_A,AK,16,3375,2812.5,3105.978261,2437.5,4125,1687.5,181.333333,2.941572642,0.64571835,2
B1-74,hf_tutored,male,B1-74_4_1_Theme_5_A,A,1,3562.5,3000,3226.102941,2625,3750,1125,88,6.796140282,0.621428695,4
B1-74,hf_tutored,male,B1-74_4_1_Theme_5_A,W,2,3187.5,3000,3045.731707,2625,3375,750,106.666667,3.182246767,0.406464243,0
B1-74,hf_tutored,male,B1-74_4_1_Theme_5_A,V,3,2625,3750,3165.697674,2062.5,3750,1687.5,112,5.772783251,0.693872489,1
B1-74,hf_tutored,male,B1-74_4_1_Theme_5_A,U,4,3562.5,3562.5,3513.157895,2812.5,4500,1687.5,98.666667,6.880533551,0.719786572,6
B1-74,hf_tutored,male,B1-74_4_1_Theme_5_A,W,5,3187.5,2437.5,3042.96875,2437.5,3562.5,1125,128,5.416590242,0.751621943,4
B1-74,hf_tutored,male,B1-74_4_1_Theme_5_A,AC,6,2812.5,3187.5,3579.166667,2812.5,4687.5,1875,117.333333,5.785903213,0.753300115,7
B1-74,hf_tutored,male,B1-74_4_1_Theme_5_A,B,7,2625,2437.5,2638.392857,2250,3000,750,74.666667,3.255208333,0.28071244,0
B1-74,hf_tutored,male,B1-74_4_1_Theme_5_A,AL,8,2437.5,3562.5,3285.326087,2250,3937.5,1687.5,120,4.849137931,0.632622476,3
B1-74,hf_tutored,male,B1-74_4_1_Theme_5_A,B,9,2625,2625,2651.785714,2437.5,3000,562.5,72,2.693965517,0.236587441,0
B1-74,hf_tutored,male,B1-74_4_1_Theme_5_A,AL,10,2625,3375,3257.8125,2437.5,4125,1687.5,104,5.595159151,0.633259091,5
B5,noise_reared,female,B5_3_13_Theme_1_A,A,1,3187.5,2812.5,2986.764706,2625,3375,750,266.666667,0.619371536,0.395126258,0
B5,noise_reared,female,B5_3_13_Theme_1_A,B,2,2812.5,3750,3532.608696,2812.5,3750,937.5,181.333333,1.337078474,0.394086069,2
B5,noise_reared,female,B5_3_13_Theme_1_A,B,3,2812.5,3937.5,3565.140845,2812.5,3937.5,1125,186.666667,1.558651478,0.442977905,2
B5,noise_reared,female,B5_3_13_Theme_1_A,B,4,2812.5,4125,3598.557692,2812.5,4125,1312.5,205.333333,0.708477944,0.328773914,0
B5,noise_reared,female,B5_3_13_Theme_1_A,B,5,2812.5,3750,3603.860294,2812.5,3937.5,1125,178.666667,0.814220921,0.302107247,0
B5,noise_reared,female,B5_3_13_Theme_1_A,B,6,2625,4125,3625.961538,2625,4125,1500,170.666667,1.515355603,0.390116588,0
B5,noise_reared,female,B5_3_13_Theme_1_A,C,7,5250,4500,5052.801724,4312.5,5625,1312.5,152,1.276088929,0.316587441,0
B5,noise_reared,female,B5_3_13_Theme_1_A,C,8,5812.5,4500,4981.681034,4500,5812.5,1312.5,152,0.957066697,0.275440581,0
B5,noise_reared,female,B5_3_13_Theme_1_A,D,9,2812.5,2062.5,2917.410714,1687.5,3562.5,1875,224,2.008302607,0.610688312,1
B5,noise_reared,female,B5_3_13_Theme_1_A,D,10,2812.5,2437.5,2947.408537,1875,3375,1500,216,2.095306513,0.616558037,4
B5,noise_reared,female,B5_3_13_Theme_1_A,E,11,1875,2062.5,2201.785714,1875,2437.5,562.5,277.333333,0.757677802,0.455636394,1
B5,noise_reared,female,B5_3_13_Theme_1_B,A,1,3187.5,2625,3213.867188,2625,3375,750,197.333333,0.481065271,0.265911434,0
B5,noise_reared,female,B5_3_13_Theme_1_B,B,2,2812.5,3562.5,3384.698276,2812.5,3750,937.5,152,1.914133394,0.403632282,2
B5,noise_reared,female,B5_3_13_Theme_1_B,B,3,2812.5,3562.5,3391.163793,2812.5,3750,937.5,152,0.638044465,0.23429372,0
B5,noise_reared,female,B5_3_13_Theme_1_B,B,4,2625,3750,3489.257813,2625,3750,1125,173.333333,0.769704433,0.283058294,0
B5,noise_reared,female,B5_3_13_Theme_1_B,B,5,2625,3750,3454.449153,2625,3750,1125,160,0.627043698,0.24229372,0
B5,noise_reared,female,B5_3_13_Theme_1_B,B,6,2625,3937.5,3549.831081,2625,3937.5,1312.5,194.666667,0.747298654,0.318107247,0
B5,noise_reared,female,B5_3_13_Theme_1_B,C,7,4875,4500,4777.901786,4312.5,5250,937.5,149.333333,0.881661442,0.261397772,0
B5,noise_reared,female,B5_3_13_Theme_1_B,C,8,5812.5,4312.5,4913.135593,4312.5,5812.5,1500,154.666667,1.672116528,0.374116588,0
B5,noise_reared,female,B5_3_13_Theme_1_B,C,9,5437.5,3187.5,4740.625,3187.5,5437.5,2250,157.333333,2.260191409,0.471136001,0
B5,noise_reared,female,B5_3_13_Theme_1_B,D,10,3000,2437.5,2934.487952,2062.5,3375,1312.5,218.666667,1.404475925,0.481602926,0
B5,noise_reared,female,B5_3_13_Theme_1_B,D,11,2812.5,2437.5,2953.733766,2062.5,3375,1312.5,202.666667,1.914133394,0.534181026,1
B5,noise_reared,female,B5_3_13_Theme_1_B,E,12,2062.5,2250,2250,2062.5,2625,562.5,210.666667,0.537088062,0.306676007,0
B5,noise_reared,female,B5_3_13_Theme_1_C,A,1,2812.5,2437.5,3017.361111,2437.5,3375,937.5,288,0.453190461,0.397724961,1
B5,noise_reared,female,B5_3_13_Theme_1_C,B,2,2812.5,3562.5,3475.446429,2812.5,3750,937.5,152,1.102076803,0.289156201,0
B5,noise_reared,female,B5_3_13_Theme_1_C,B,3,2812.5,3937.5,3625,2812.5,3937.5,1125,173.333333,1.305537135,0.365352014,0
B5,noise_reared,female,B5_3_13_Theme_1_C,B,4,2812.5,3750,3535.326087,2812.5,3750,937.5,181.333333,0.445692825,0.249911434,0
B5,noise_reared,female,B5_3_13_Theme_1_C,B,5,2625,3937.5,3582.236842,2625,4125,1500,200,1.373922414,0.435505019,0
B5,noise_reared,female,B5_3_13_Theme_1_C,C,6,5250,4500,4945.3125,4125,5437.5,1312.5,146.666667,1.763322884,0.368456066,0
B5,noise_reared,female,B5_3_13_Theme_1_C,C,7,5437.5,3187.5,4773.565574,3187.5,5625,2437.5,160,2.020474138,0.443930582,0
B5,noise_reared,female,B5_3_13_Theme_1_C,D,8,3000,1687.5,2872.058824,1687.5,3750,2062.5,229.333333,2.381273091,0.735475931,3
B5,noise_reared,female,B5_3_13_Theme_1_C,D,9,2812.5,1687.5,2954.268293,1687.5,3375,1687.5,216,2.693965517,0.738215113,5
B5,noise_reared,female,B5_3_13_Theme_1_C,E,10,1875,1687.5,2213.592233,1687.5,2437.5,750,277.333333,0.851768509,0.479387208,1
B5,noise_reared,female,B5_3_13_Theme_1_C,E,11,1875,1687.5,2153.669725,1687.5,2437.5,750,288,0.841864224,0.493734301,1
B5,noise_reared,female,B5_3_13_Theme_1_C,E,12,2062.5,2062.5,2184.868421,1875,2625,750,250.666667,1.676563646,0.62388386,3
B5,noise_reared,female,B5_3_13_Theme_1_C,B,13,2437.5,3750,3456.730769,2437.5,3937.5,1500,208,1.023357031,0.386303061,0
B5,noise_reared,female,B5_3_13_Theme_1_C,B,14,2812.5,3937.5,3639.423077,2812.5,3937.5,1125,208,0.74783783,0.343128195,0
B5,noise_reared,female,B5_3_13_Theme_1_C,G,15,5062.5,6750,6190.677966,5062.5,7312.5,2250,157.333333,3.344233056,0.61696723,1
B5,noise_reared,female,B5_3_13_Theme_1_C,F,16,6187.5,4312.5,5119.70339,4312.5,6375,2062.5,157.333333,1.619862886,0.374755248,0
B5,noise_reared,female,B5_3_13_Theme_1_C,C,17,5625,4500,4806.547619,4312.5,5625,1312.5,165.333333,1.368708287,0.357352014,0
B5,noise_reared,female,B5_3_13_Theme_1_C,D,18,2625,1875,2862.198795,1687.5,3375,1687.5,218.666667,1.478395711,0.492979068,1
B5,noise_reared,female,B5_3_13_Theme_1_C,E,19,1875,1875,2138.827434,1687.5,2437.5,750,298.666667,1.190636546,0.602749786,1
B5,noise_reared,female,B5_3_13_Theme_1_C,E,20,1687.5,1875,2175,1687.5,2437.5,750,330.666667,0.83100146,0.570850642,1
B5,noise_reared,female,B5_3_13_Theme_1_C,B,21,2625,3937.5,3599.137931,2625,3937.5,1312.5,229.333333,0.916261528,0.407636394,0
B5,noise_reared,female,B5_3_13_Theme_1_C,B,22,2625,3937.5,3626.52439,2625,4125,1500,216,1.421815134,0.478936259,0
B5,noise_reared,female,B5_3_13_Theme_1_C,G,23,5250,7312.5,6430.555556,5062.5,7687.5,2625,141.333333,2.630428595,0.466150507,0
B5,noise_reared,female,B5_3_13_Theme_1_C,H,24,6750,7125,6969.279661,6375,7687.5,1312.5,154.666667,2.508174792,0.490859983,1
B5,noise_reared,female,B5_3_13_Theme_1_C,I,25,6937.5,7312.5,7227.272727,6937.5,7500,562.5,149.333333,1.945641762,0.392534068,0
B5,noise_reared,female,B5_3_13_Theme_1_C,F,26,6000,4312.5,5013.888889,4312.5,6187.5,1875,141.333333,2.630428595,0.459132073,0
B5,noise_reared,female,B5_3_13_Theme_1_C,D,27,3187.5,2437.5,2983.516484,1687.5,3375,1687.5,240,2.155172414,0.690669397,1
B5,noise_reared,female,B5_3_13_Theme_1_C,D,28,2625,1687.5,2899.038462,1687.5,3375,1687.5,240,1.818426724,0.619679654,1
B5,noise_reared,female,B5_3_13_Theme_1_C,E,29,1875,2062.5,2198.170732,1875,2437.5,562.5,328,0.546521693,0.478871821,1
B5,noise_reared,female,B5_3_13_Theme_1_C,E,31,2062.5,2062.5,2214.622642,1875,2437.5,562.5,285.333333,0.865917488,0.500727242,0
B5,noise_reared,female,B5_3_13_Theme_1_C,B,32,2250,3937.5,3528.061224,2250,3937.5,1687.5,258.666667,1.062311145,0.491832208,0
B5,noise_reared,female,B5_3_13_Theme_1_C,B,33,2437.5,3750,3520.833333,2437.5,3937.5,1500,168,1.270943409,0.346303061,0
B5,noise_reared,female,B5_3_13_Theme_1_C,B,34,2625,3937.5,3634.447674,2625,4125,1500,226.666667,0.927041075,0.404969728,0
B5,noise_reared,female,B5_3_13_Theme_1_C,G,35,5437.5,7312.5,6407.738095,5062.5,7687.5,2625,168,3.470653156,0.669092229,0
B5,noise_reared,female,B5_3_13_Theme_1_C,H,36,7125,7125,6924.342105,6562.5,7312.5,750,149.333333,2.381273091,0.451076975,1
B5,noise_reared,female,B5_3_13_Theme_1_C,F,37,6937.5,4687.5,5784.198113,4687.5,7125,2437.5,138.666667,1.86505305,0.360456066,0
B5,noise_reared,female,B5_3_13_Theme_1_C,C,38,5437.5,4312.5,4893.145161,4312.5,5625,1312.5,173.333333,1.142727176,0.335892768,0
B5,noise_reared,female,B5_3_13_Theme_1_C,G,39,5062.5,7125,6091.145833,4875,7312.5,2437.5,192,2.43310618,0.604245651,0
B5,noise_reared,female,B5_3_13_Theme_1_C,F,40,5812.5,4312.5,4793.181818,4125,6000,1875,144,1.571479885,0.338358159,0
B5,noise_reared,female,B5_3_13_Theme_1_C,D,41,3375,1687.5,2956.439394,1687.5,3562.5,1875,261.333333,2.659603712,0.869820821,2
B5,noise_reared,female,B5_3_13_Theme_1_C,D,42,2812.5,2625,2945.494186,1687.5,3375,1687.5,226.666667,3.351610041,0.916734434,4
B5,noise_reared,female,B5_3_13_Theme_1_C,E,43,1687.5,1687.5,2173.938679,1687.5,2437.5,750,285.333333,0.865917488,0.504783254,1
B5,noise_reared,female,B5_3_13_Theme_1_C,E,44,1875,1687.5,2170.833333,1687.5,2437.5,750,357.333333,0.678517434,0.563067634,1
B5,noise_reared,female,B5_3_13_Theme_1_C,B,45,2437.5,3937.5,3543.75,2437.5,3937.5,1500,240,0.817270438,0.404587441,0
B5,noise_reared,female,B5_3_13_Theme_1_C,B,46,2625,3750,3575.431034,2625,3750,1125,229.333333,0.845779872,0.393920774,0
B5,noise_reared,female,B5_3_13_Theme_1_C,G,47,4875,7125,6183.035714,4875,7500,2625,117.333333,3.843828848,0.492890005,0
B5,noise_reared,female,B5_3_13_Theme_1_C,H,48,7125,6187.5,6575.211864,5812.5,7125,1312.5,154.666667,4.075784037,0.699005926,2
B5,noise_reared,female,B5_3_13_Theme_1_C,I,49,6375,7125,6782.894737,6375,7500,1125,149.333333,2.814231835,0.510618411,0
B5,noise_reared,female,B5_3_13_Theme_1_C,F,50,5812.5,4125,4937.5,3937.5,6000,2062.5,157.333333,1.541039597,0.363067634,0
B5,noise_reared,female,B5_3_13_Theme_1_C,C,51,4312.5,4125,4539.959016,4125,4875,750,162.666667,1.111260776,0.313538487,1
B5,noise_reared,female,B5_3_13_Theme_1_C,D,52,2625,1875,2854.411765,1687.5,3375,1687.5,224,1.587515394,0.525743641,1
B5,noise_reared,female,B5_3_13_Theme_1_C,E,53,1875,2062.5,2185.5,1875,2437.5,562.5,333.333333,0.635471705,0.511636394,1
B5,noise_reared,female,B5_3_13_Theme_1_C,E,54,2062.5,2062.5,2229.545455,1875,2625,750,290.666667,1.000968839,0.539887306,1
B5,noise_reared,female,B5_3_13_Theme_1_C,E,55,1687.5,3750,2242.647059,1687.5,3750,2062.5,272,1.380323916,0.604300704,2
B5,noise_reared,female,B5_3_13_Theme_1_C,B,56,2062.5,3750,3433.189655,2062.5,3937.5,1875,232,1.585837259,0.545431256,0
B5,noise_reared,female,B5_3_13_Theme_1_C,B,57,2437.5,3750,3517.605634,2437.5,3750,1312.5,192,1.298876232,0.400073779,0
B5,noise_reared,female,B5_3_13_Theme_1_C,B,58,3937.5,3750,3525.528169,2625,3937.5,1312.5,186.666667,1.818426724,0.489196653,1
B5,noise_reared,female,B5_3_13_Theme_1_C,B,59,2250,3750,3548.259494,2250,3937.5,1687.5,208,1.398789788,0.457220639,0
B5,noise_reared,female,B5_3_13_Theme_1_C,G,60,4875,7312.5,6381.944444,4875,7500,2625,141.333333,3.316627358,0.548516392,0
B5,noise_reared,female,B5_3_13_Theme_1_C,F,61,6937.5,4500,5410.714286,4500,6937.5,2437.5,146.666667,2.314361285,0.434694688,0
B5,noise_reared,female,B5_3_13_Theme_1_C,C,62,5625,4500,5001.02459,4312.5,5625,1312.5,165.333333,1.565867457,0.382755248,0
B5,noise_reared,female,B5_3_13_Theme_1_C,H,63,6562.5,7125,6625,5812.5,7312.5,1500,157.333333,2.773871274,0.529994553,1
B5,noise_reared,female,B5_3_13_Theme_1_C,F,64,6750,4687.5,5464.84375,4687.5,6937.5,2250,128,2.450362252,0.390936259,0
B5,noise_reared,female,B5_3_13_Theme_1_C,C,65,5062.5,4312.5,4636.08871,4125,5062.5,937.5,165.333333,0.993675806,0.302489534,0
B5,noise_reared,female,B5_3_13_Theme_1_C,D,66,2625,2062.5,2948.275862,1687.5,3562.5,1875,229.333333,1.621078087,0.549471551,1
B5,noise_reared,female,B5_3_13_Theme_1_C,E,67,1687.5,1875,2179.472477,1687.5,2437.5,750,288,0.841864224,0.496073779,1
B6-74,hf_tutored,female,B6-74_4_1_Theme_1_A,A,1,4125,3187.5,2761.363636,1312.5,4125,2812.5,56,11.25692734,0.653443899,3
B6-74,hf_tutored,female,B6-74_4_1_Theme_1_A,B,2,3000,1875,2812.5,1875,3562.5,1687.5,109.333333,2.661112279,0.365572407,1
B6-74,hf_tutored,female,B6-74_4_1_Theme_1_A,C,3,4312.5,2625,3466.463415,2062.5,5062.5,3000,218.666667,4.003532088,1.005977309,4
B6-74,hf_tutored,female,B6-74_4_1_Theme_1_A,D,4,2625,3187.5,2540,2062.5,3375,1312.5,197.333333,1.228666706,0.405407112,1
B6-74,hf_tutored,female,B6-74_4_1_Theme_1_A,E,5,4125,3937.5,4043.269231,3750,4312.5,562.5,101.333333,2.07364451,0.279636394,0
B6-74,hf_tutored,female,B6-74_4_1_Theme_1_A,F,6,5062.5,3375,4005.387931,3375,5062.5,1687.5,152,1.169748185,0.302871821,0
B6-74,hf_tutored,female,B6-74_4_1_Theme_1_A,G,7,5437.5,4125,4546.875,3937.5,5437.5,1500,104,2.020474138,0.282303061,0
B6-74,hf_tutored,female,B6-74_4_1_Theme_1_A,H,8,3937.5,3375,3768.028846,3375,5062.5,1687.5,136,4.872908215,0.753367268,5
B6-74,hf_tutored,female,B6-74_4_1_Theme_1_A,I,9,4125,4125,4105.769231,3937.5,5062.5,1125,101.333333,3.509244555,0.426995952,3
B6-74,hf_tutored,female,B6-74_4_1_Theme_1_A,J,10,3937.5,4875,4029.069767,3562.5,4875,1312.5,112,3.030711207,0.41406489,0
B6-74,hf_tutored,female,B6-74_4_1_Theme_1_A,J,11,2812.5,4687.5,3614.361702,2812.5,4687.5,1875,122.666667,4.216641679,0.573263899,2
B6-74,hf_tutored,female,B6-74_4_1_Theme_1_A,I,12,4125,4125,4060.714286,3562.5,4687.5,1125,90.666667,2.495879817,0.289703782,2
B6-74,hf_tutored,female,B6-74_4_1_Theme_1_A,J,13,4500,4500,4157.8125,3562.5,4875,1312.5,104,3.419263926,0.41978051,1
B6-74,hf_tutored,female,B6-74_4_1_Theme_1_A,K,14,3187.5,3562.5,3429.276316,2812.5,3937.5,1125,98.666667,4.259377912,0.476400256,1
B6-74,hf_tutored,female,B6-74_4_1_Theme_1_B,A,1,3937.5,3375,3023.4375,1500,3937.5,2437.5,40,21.41702586,0.870845169,5
B6-74,hf_tutored,female,B6-74_4_1_Theme_1_B,B,2,2812.5,1875,2979.72973,1500,3562.5,2062.5,104,5.93514278,0.684541706,3
B6-74,hf_tutored,female,B6-74_4_1_Theme_1_B,A,3,4312.5,2625,2988.970588,1312.5,4500,3187.5,42.666667,19.32078394,0.838607345,5
B6-74,hf_tutored,female,B6-74_4_1_Theme_1_B,B,4,3187.5,1875,3112.5,1875,3937.5,2062.5,80,6.374944263,0.534038881,4
B6-74,hf_tutored,female,B6-74_4_1_Theme_1_B,K,5,4125,4125,3642.045455,2625,4687.5,2062.5,85.333333,9.092133621,0.808618903,5
B6-74,hf_tutored,female,B6-74_4_1_Theme_1_B,I,6,4125,3750,3856.418919,3562.5,4500,937.5,96,3.704202586,0.411924839,2
B6-74,hf_tutored,female,B6-74_4_1_Theme_1_B,I,7,4125,4500,4144.736842,3750,4687.5,937.5,98.666667,3.276444548,0.377658024,0
B6-74,hf_tutored,female,B6-74_4_1_Theme_1_B,L,8,4687.5,6187.5,5034.375,3375,6375,3000,109.333333,4.973474801,0.593989212,1
B6-74,hf_tutored,female,B6-74_4_1_Theme_1_B,H,9,5250,3375,4079.391892,3375,5250,1875,96,4.040948276,0.453858044,4
B6-74,hf_tutored,female,B6-74_4_1_Theme_1_B,I,10,4125,4312.5,4300.78125,3937.5,5250,1312.5,82.666667,4.106124861,0.392111627,1
B6-74,hf_tutored,female,B6-74_4_1_Theme_1_B,J,11,3750,4125,3868.421053,3375,4125,750,98.666667,2.293511184,0.293024826,0
B6-74,hf_tutored,female,B6-74_4_1_Theme_1_B,M,12,3000,4125,3857.142857,3000,4312.5,1312.5,146.666667,5.069553292,0.834947269,6
B6-74,hf_tutored,female,B6-74_4_1_Theme_1_B,G,13,4125,3187.5,3473.214286,3000,4125,1125,53.333333,2.727640086,0.176773914,0
B6-74,hf_tutored,female,B6-74_4_1_Theme_1_B,C,14,4125,2062.5,3352.272727,2062.5,4125,2062.5,173.333333,3.823358753,0.76667236,4
B6-74,hf_tutored,female,B6-74_4_1_Theme_1_B,N,15,4500,2625,3410,2437.5,4500,2062.5,200,3.931733458,0.8891238,4
B6-74,hf_tutored,female,B6-74_4_1_Theme_1_C,O,1,3187.5,3750,3291.666667,2062.5,4312.5,2250,120,12.53612363,1.532557788,9
B6-74,hf_tutored,female,B6-74_4_1_Theme_1_C,K,2,3375,3562.5,3544.921875,2812.5,3937.5,1125,82.666667,3.32400584,0.330230712,1
B6-74,hf_tutored,female,B6-74_4_1_Theme_1_C,I,3,3937.5,3562.5,3985.714286,3562.5,4500,937.5,90.666667,3.565542596,0.3861787,3
B6-74,hf_tutored,female,B6-74_4_1_Theme_1_C,I,4,4125,3750,4125,3750,4500,750,88,2.204153605,0.259768436,0
B6-74,hf_tutored,female,B6-74_4_1_Theme_1_C,L,5,5062.5,6000,5032.5,3937.5,6000,2062.5,64,5.303744612,0.375946999,1
B6-74,hf_tutored,female,B6-74_4_1_Theme_1_C,E,6,4312.5,3937.5,3967.905405,3750,4312.5,562.5,96,1.346982759,0.205724961,0
B6-74,hf_tutored,female,B6-74_4_1_Theme_1_C,F,7,5250,3562.5,4082.8125,3375,5250,1875,106.666667,2.020474138,0.284969728,0
B6-74,hf_tutored,female,B6-74_4_1_Theme_1_C,G,8,5250,3562.5,4111.111111,3562.5,5250,1687.5,72,2.447882129,0.223183293,0
B6-74,hf_tutored,female,B6-74_4_1_Theme_1_C,C,9,5062.5,2625,3456.414474,2062.5,5250,3187.5,202.666667,5.859375,1.263391299,7
B6-74,hf_tutored,female,B6-74_4_1_Theme_1_C,N,10,5062.5,2812.5,3499.155405,2625,5062.5,2437.5,200,3.819526453,0.896250862,6
B6-74,hf_tutored,female,B6-74_4_1_Theme_1_C,E,11,4312.5,4125,4087.5,3937.5,4312.5,375,90.666667,1.961048428,0.243877966,0
B6-74,hf_tutored,female,B6-74_4_1_Theme_1_C,P,12,5062.5,2062.5,3382.401316,2062.5,5062.5,3000,213.333333,2.155172414,0.599993321,2
B6-74,hf_tutored,female,B6-74_4_1_Theme_1_D,E,1,4687.5,4125,4187.5,3937.5,4687.5,750,117.333333,2.066394005,0.325407112,0
B6-74,hf_tutored,female,B6-74_4_1_Theme_1_D,H,2,4312.5,3562.5,3896.73913,3562.5,4687.5,1125,120,1.885775862,0.321539154,0
B6-74,hf_tutored,female,B6-74_4_1_Theme_1_D,F,3,5812.5,4125,4695.652174,4125,6000,1875,120,3.098060345,0.444979734,0
B6-74,hf_tutored,female,B6-74_4_1_Theme_1_D,L,4,4687.5,6187.5,5019.230769,3750,6187.5,2437.5,101.333333,13.07991152,1.37031814,11
B6-74,hf_tutored,female,B6-74_4_1_Theme_1_D,H,5,4312.5,3562.5,3816.666667,3375,4875,1500,117.333333,4.40830721,0.57073514,3
B6-74,hf_tutored,female,B6-74_4_1_Theme_1_D,I,6,4500,4125,4351.973684,3937.5,5062.5,1125,98.666667,2.948800093,0.352728823,2
B6-74,hf_tutored,female,B6-74_4_1_Theme_1_D,J,7,3937.5,4687.5,4104.166667,3375,4875,1500,117.333333,3.857268809,0.510728608,1
B6-74,hf_tutored,female,B6-74_4_1_Theme_1_D,M,8,3000,4312.5,3913.194444,3000,4500,1500,141.333333,3.316627358,0.54610475,2
B6-74,hf_tutored,female,B6-74_4_1_Theme_1_D,G,9,5250,3375,3744.932432,3187.5,5250,2062.5,96,5.051185345,0.533885958,2
B6-74,hf_tutored,female,B6-74_4_1_Theme_1_D,C,10,4312.5,2437.5,3513.888889,2437.5,4875,2437.5,213.333333,5.000673491,1.167909791,3
B6-74,hf_tutored,female,B6-74_4_1_Theme_1_D,D,11,2812.5,2812.5,2732.469512,2250,3562.5,1312.5,216,2.544300766,0.718383343,4
B6-74,hf_tutored,female,B6-74_4_1_Theme_1_E,E,1,4125,4125,4125,3750,4500,750,109.333333,1.478395711,0.246489534,0
B6-74,hf_tutored,female,B6-74_4_1_Theme_1_E,H,2,4125,3750,3947.368421,3562.5,4687.5,1125,101.333333,2.86688898,0.358144147,3
B6-74,hf_tutored,female,B6-74_4_1_Theme_1_E,F,3,5250,4687.5,4832.66129,4500,5250,750,80,1.818426724,0.203440581,0
B6-74,hf_tutored,female,B6-74_4_1_Theme_1_E,L,4,4312.5,5062.5,4568.75,3562.5,5437.5,1875,80,4.807335018,0.425912864,1
B6-74,hf_tutored,female,B6-74_4_1_Theme_1_E,H,5,4687.5,3375,3932.926829,3375,4875,1500,106.666667,3.182246767,0.409093193,2
B6-74,hf_tutored,female,B6-74_4_1_Theme_1_E,F,6,5250,3562.5,4300.531915,3562.5,5250,1687.5,122.666667,1.976550787,0.328400968,0
B6-74,hf_tutored,female,B6-74_4_1_Theme_1_E,H,7,4312.5,3375,3898.255814,3187.5,5062.5,1875,114.666667,6.999499692,0.849381674,7
B6-74,hf_tutored,female,B6-74_4_1_Theme_1_E,I,8,3937.5,4125,4319.444444,3937.5,5062.5,1125,72,4.429500995,0.341954694,1
B6-74,hf_tutored,female,B6-74_4_1_Theme_1_E,J,9,4500,4500,3971.938776,2812.5,4500,1687.5,133.333333,2.588732489,0.471830247,1
